"population" "date" "hatch_date" "care_system" "family_ID"
"KPM" "2010-10-13" "2010-09-24" "biparental_care" "family_675"
"KPM" "2010-10-21" "2010-09-24" "biparental_care" "family_675"
"KPM" "2010-11-02" "2010-09-24" "biparental_care" "family_675"
"KPM" "2010-10-01" "2010-09-27" "biparental_care" "family_643"
"KPM" "2010-10-04" "2010-09-27" "biparental_care" "family_643"
"KPM" "2010-10-15" "2010-09-27" "biparental_care" "family_643"
"KPM" "2010-11-04" "2010-09-27" "male_care" "family_643"
"KPM" "2010-10-16" "2010-10-15" "biparental_care" "family_782"
"KPM" "2010-10-17" "2010-10-15" "biparental_care" "family_782"
"KPM" "2010-10-21" "2010-10-15" "biparental_care" "family_782"
"KPM" "2010-10-22" "2010-10-15" "biparental_care" "family_782"
"KPM" "2010-10-27" "2010-10-15" "biparental_care" "family_782"
"KPM" "2010-10-15" "2010-10-11" "biparental_care" "family_689"
"KPM" "2010-10-19" "2010-10-11" "female_care" "family_689"
"KPM" "2010-10-21" "2010-10-15" "biparental_care" "family_727"
"KPM" "2010-10-24" "2010-10-15" "biparental_care" "family_727"
"KPM" "2010-10-25" "2010-10-15" "female_care" "family_727"
"KPM" "2010-10-28" "2010-10-15" "female_care" "family_727"
"KPM" "2010-11-02" "2010-10-15" "biparental_care" "family_727"
"KPM" "2010-11-04" "2010-10-15" "female_care" "family_727"
"KPM" "2010-11-05" "2010-10-15" "biparental_care" "family_727"
"KPM" "2010-11-07" "2010-10-15" "biparental_care" "family_727"
"KPM" "2010-11-10" "2010-10-15" "female_care" "family_727"
"KPM" "2010-11-13" "2010-10-15" "biparental_care" "family_727"
"KPM" "2010-11-16" "2010-10-15" "biparental_care" "family_727"
"KPM" "2010-11-17" "2010-10-15" "biparental_care" "family_727"
"KPM" "2010-11-19" "2010-10-15" "biparental_care" "family_727"
"KPM" "2010-11-20" "2010-10-15" "biparental_care" "family_727"
"KPM" "2010-11-23" "2010-10-15" "biparental_care" "family_727"
"KPM" "2010-10-25" "2010-10-17" "biparental_care" "family_746"
"KPM" "2010-11-04" "2010-10-17" "biparental_care" "family_746"
"KPM" "2010-11-06" "2010-10-17" "biparental_care" "family_746"
"KPM" "2010-11-07" "2010-10-17" "biparental_care" "family_746"
"KPM" "2010-11-09" "2010-10-17" "biparental_care" "family_746"
"KPM" "2010-11-10" "2010-10-17" "biparental_care" "family_746"
"KPM" "2010-11-12" "2010-10-17" "biparental_care" "family_746"
"KPM" "2010-11-15" "2010-10-17" "biparental_care" "family_746"
"KPM" "2010-11-19" "2010-10-17" "biparental_care" "family_746"
"KPM" "2010-11-22" "2010-10-17" "biparental_care" "family_746"
"KPM" "2010-11-25" "2010-10-17" "biparental_care" "family_746"
"KPM" "2010-10-20" "2010-10-18" "biparental_care" "family_753"
"KPM" "2010-10-23" "2010-10-18" "biparental_care" "family_753"
"KPM" "2010-10-14" "2010-10-13" "biparental_care" "family_769"
"KPM" "2010-10-17" "2010-10-13" "biparental_care" "family_769"
"KPM" "2010-10-22" "2010-10-13" "biparental_care" "family_769"
"KPM" "2010-10-25" "2010-10-13" "female_care" "family_769"
"KPM" "2010-10-26" "2010-10-13" "biparental_care" "family_769"
"KPM" "2010-10-21" "2010-10-18" "biparental_care" "family_776"
"KPM" "2010-11-08" "2010-10-18" "biparental_care" "family_776"
"KPM" "2010-11-09" "2010-10-18" "biparental_care" "family_776"
"KPM" "2010-11-11" "2010-10-18" "male_care" "family_776"
"KPM" "2010-11-12" "2010-10-18" "biparental_care" "family_776"
"KPM" "2010-11-18" "2010-10-18" "female_care" "family_776"
"KPM" "2010-11-21" "2010-10-18" "biparental_care" "family_776"
"KPM" "2010-11-22" "2010-10-18" "biparental_care" "family_776"
"KPM" "2010-11-23" "2010-10-18" "biparental_care" "family_776"
"KPM" "2010-11-24" "2010-10-18" "biparental_care" "family_776"
"KPM" "2010-11-25" "2010-10-18" "biparental_care" "family_776"
"KPM" "2010-10-19" "2010-10-16" "biparental_care" "family_777"
"KPM" "2010-10-25" "2010-10-16" "female_care" "family_777"
"KPM" "2010-10-26" "2010-10-16" "biparental_care" "family_777"
"KPM" "2010-11-06" "2010-10-16" "male_care" "family_777"
"KPM" "2010-11-13" "2010-10-16" "male_care" "family_777"
"KPM" "2010-11-14" "2010-10-16" "male_care" "family_777"
"KPM" "2010-11-18" "2010-10-16" "male_care" "family_777"
"KPM" "2010-11-21" "2010-10-16" "male_care" "family_777"
"KPM" "2010-11-24" "2010-10-16" "male_care" "family_777"
"KPM" "2010-11-06" "2010-10-18" "male_care" "family_786"
"KPM" "2010-11-05" "2010-11-04" "biparental_care" "family_829"
"KPM" "2010-11-06" "2010-11-04" "biparental_care" "family_829"
"KPM" "2010-11-07" "2010-11-04" "female_care" "family_829"
"KPM" "2010-11-09" "2010-11-04" "female_care" "family_829"
"KPM" "2010-11-10" "2010-11-04" "biparental_care" "family_829"
"KPM" "2010-11-12" "2010-11-04" "biparental_care" "family_829"
"KPM" "2010-11-15" "2010-11-04" "biparental_care" "family_829"
"KPM" "2010-11-19" "2010-11-04" "biparental_care" "family_829"
"KPM" "2010-11-22" "2010-11-04" "female_care" "family_829"
"KPM" "2010-11-25" "2010-11-04" "female_care" "family_829"
"KPM" "2010-11-28" "2010-11-04" "female_care" "family_829"
"KPM" "2010-11-30" "2010-11-04" "female_care" "family_829"
"KPM" "2010-12-01" "2010-11-04" "female_care" "family_829"
"KPM" "2010-12-04" "2010-11-04" "female_care" "family_829"
"KPM" "2010-12-06" "2010-11-04" "female_care" "family_829"
"KPM" "2010-12-07" "2010-11-04" "female_care" "family_829"
"KPM" "2010-12-08" "2010-11-04" "female_care" "family_829"
"KPM" "2010-12-09" "2010-11-04" "female_care" "family_829"
"KPM" "2010-12-10" "2010-11-04" "female_care" "family_829"
"KPM" "2010-12-11" "2010-11-04" "female_care" "family_829"
"KPM" "2010-12-12" "2010-11-04" "female_care" "family_829"
"KPM" "2010-10-12" "2010-10-12" "biparental_care" "family_681"
"KPM" "2010-10-15" "2010-10-12" "biparental_care" "family_681"
"KPM" "2010-10-20" "2010-10-12" "biparental_care" "family_681"
"KPM" "2010-10-21" "2010-10-12" "biparental_care" "family_681"
"KPM" "2010-10-23" "2010-10-12" "biparental_care" "family_681"
"KPM" "2010-10-25" "2010-10-12" "biparental_care" "family_681"
"KPM" "2010-10-27" "2010-10-12" "biparental_care" "family_681"
"KPM" "2010-10-31" "2010-10-12" "biparental_care" "family_681"
"KPM" "2010-11-02" "2010-10-12" "biparental_care" "family_681"
"KPM" "2010-11-04" "2010-10-12" "biparental_care" "family_681"
"KPM" "2010-11-07" "2010-10-12" "biparental_care" "family_681"
"KPM" "2010-11-10" "2010-10-12" "biparental_care" "family_681"
"KPM" "2010-11-13" "2010-10-12" "biparental_care" "family_681"
"KPM" "2010-11-14" "2010-10-12" "biparental_care" "family_681"
"KPM" "2010-11-17" "2010-10-12" "biparental_care" "family_681"
"KPM" "2010-11-19" "2010-10-12" "biparental_care" "family_681"
"KPM" "2010-10-01" "2010-09-27" "biparental_care" "family_685"
"KPM" "2010-10-04" "2010-09-27" "biparental_care" "family_685"
"KPM" "2010-10-06" "2010-09-27" "biparental_care" "family_685"
"KPM" "2010-10-07" "2010-09-27" "biparental_care" "family_685"
"KPM" "2010-10-09" "2010-09-27" "biparental_care" "family_685"
"KPM" "2010-10-26" "2010-09-27" "biparental_care" "family_685"
"KPM" "2010-10-15" "2010-10-15" "biparental_care" "family_686"
"KPM" "2010-10-20" "2010-10-15" "biparental_care" "family_686"
"KPM" "2010-11-07" "2010-10-15" "biparental_care" "family_686"
"KPM" "2010-11-10" "2010-10-15" "biparental_care" "family_686"
"KPM" "2010-11-13" "2010-10-15" "biparental_care" "family_686"
"KPM" "2010-11-16" "2010-10-15" "biparental_care" "family_686"
"KPM" "2010-11-17" "2010-10-15" "biparental_care" "family_686"
"KPM" "2010-11-19" "2010-10-15" "biparental_care" "family_686"
"KPM" "2010-09-29" "2010-09-29" "biparental_care" "family_690"
"KPM" "2010-10-04" "2010-09-29" "biparental_care" "family_690"
"KPM" "2010-10-06" "2010-09-29" "biparental_care" "family_690"
"KPM" "2010-10-11" "2010-09-29" "biparental_care" "family_690"
"KPM" "2010-10-13" "2010-09-29" "biparental_care" "family_690"
"KPM" "2010-10-15" "2010-09-29" "biparental_care" "family_690"
"KPM" "2010-10-23" "2010-09-29" "biparental_care" "family_690"
"KPM" "2010-10-26" "2010-09-29" "male_care" "family_690"
"KPM" "2010-10-27" "2010-09-29" "biparental_care" "family_690"
"KPM" "2010-11-02" "2010-09-29" "female_care" "family_690"
"KPM" "2010-11-04" "2010-09-29" "biparental_care" "family_690"
"KPM" "2010-11-07" "2010-09-29" "biparental_care" "family_690"
"KPM" "2010-10-14" "2010-10-14" "biparental_care" "family_702"
"KPM" "2010-10-15" "2010-10-14" "female_care" "family_702"
"KPM" "2010-10-15" "2010-10-14" "female_care" "family_702"
"KPM" "2010-10-20" "2010-10-14" "biparental_care" "family_702"
"KPM" "2010-10-21" "2010-10-14" "female_care" "family_702"
"KPM" "2010-10-20" "2010-10-20" "biparental_care" "family_705"
"KPM" "2010-11-02" "2010-10-20" "biparental_care" "family_705"
"KPM" "2010-11-12" "2010-10-20" "biparental_care" "family_705"
"KPM" "2010-11-25" "2010-10-20" "female_care" "family_705"
"KPM" "2010-10-20" "2010-10-20" "biparental_care" "family_712"
"KPM" "2010-10-20" "2010-10-20" "biparental_care" "family_712"
"KPM" "2010-10-21" "2010-10-20" "biparental_care" "family_712"
"KPM" "2010-10-22" "2010-10-20" "biparental_care" "family_712"
"KPM" "2010-10-14" "2010-10-14" "female_care" "family_714"
"KPM" "2010-10-14" "2010-10-14" "biparental_care" "family_714"
"KPM" "2010-10-14" "2010-10-14" "biparental_care" "family_714"
"KPM" "2010-11-29" "2010-11-15" "female_care" "family_761"
"KPM" "2010-12-01" "2010-11-15" "female_care" "family_761"
"KPM" "2010-12-02" "2010-11-15" "female_care" "family_761"
"KPM" "2013-11-14" "2013-11-07" "biparental_care" "family_933"
"KPM" "2013-11-14" "2013-11-09" "biparental_care" "family_932"
"KPM" "2013-09-23" "2013-09-23" "biparental_care" "family_934"
"KPM" "2013-09-23" "2013-09-23" "biparental_care" "family_934"
"KPM" "2013-10-17" "2013-10-17" "biparental_care" "family_936"
"KPM" "2013-10-23" "2013-10-23" "biparental_care" "family_937"
"KPM" "2013-10-24" "2013-10-23" "biparental_care" "family_937"
"KPM" "2013-10-22" "2013-10-22" "biparental_care" "family_946"
"KPM" "2013-11-02" "2013-10-22" "male_care" "family_946"
"KPM" "2013-10-22" "2013-10-12" "biparental_care" "family_947"
"KPM" "2013-10-24" "2013-10-24" "female_care" "family_949"
"KPM" "2013-10-25" "2013-10-24" "female_care" "family_949"
"KPM" "2013-10-30" "2013-10-24" "biparental_care" "family_949"
"KPM" "2013-11-07" "2013-10-24" "female_care" "family_949"
"KPM" "2013-11-09" "2013-10-24" "female_care" "family_949"
"KPM" "2013-11-26" "2013-10-24" "female_care" "family_949"
"KPM" "2013-11-30" "2013-10-24" "female_care" "family_949"
"KPM" "2013-10-26" "2013-10-26" "biparental_care" "family_950"
"KPM" "2013-10-31" "2013-10-26" "biparental_care" "family_950"
"KPM" "2013-11-07" "2013-11-05" "biparental_care" "family_954"
"KPM" "2013-11-09" "2013-11-05" "biparental_care" "family_954"
"KPM" "2013-11-11" "2013-11-11" "biparental_care" "family_959"
"KPM" "2013-11-11" "2013-11-11" "biparental_care" "family_959"
"KPM" "2013-11-19" "2013-11-11" "biparental_care" "family_959"
"KPM" "2013-11-08" "2013-11-08" "biparental_care" "family_961"
"KPM" "2013-11-13" "2013-11-13" "female_care" "family_962"
"KPM" "2013-11-06" "2013-11-04" "biparental_care" "family_963"
"KPM" "2013-11-07" "2013-11-04" "biparental_care" "family_963"
"KPM" "2013-11-09" "2013-11-04" "biparental_care" "family_963"
"KPM" "2013-11-09" "2013-11-04" "male_care" "family_963"
"KPM" "2013-11-10" "2013-11-04" "female_care" "family_963"
"KPM" "2013-11-11" "2013-11-04" "female_care" "family_963"
"KPM" "2013-11-17" "2013-11-04" "female_care" "family_963"
"KPM" "2013-11-13" "2013-11-13" "female_care" "family_964"
"KPM" "2013-11-17" "2013-11-13" "female_care" "family_964"
"KPM" "2013-11-06" "2013-11-05" "biparental_care" "family_965"
"KPM" "2013-11-07" "2013-11-05" "biparental_care" "family_965"
"KPM" "2013-11-10" "2013-11-08" "biparental_care" "family_972"
"KPM" "2013-11-17" "2013-11-08" "female_care" "family_972"
"KPM" "2013-11-19" "2013-11-08" "biparental_care" "family_972"
"KPM" "2013-11-23" "2013-11-08" "female_care" "family_972"
"KPM" "2013-11-30" "2013-11-08" "biparental_care" "family_972"
"KPM" "2013-10-31" "2013-10-27" "biparental_care" "family_971"
"KPM" "2013-10-31" "2013-10-27" "biparental_care" "family_971"
"KPM" "2013-10-31" "2013-10-27" "biparental_care" "family_971"
"KPM" "2013-11-03" "2013-10-27" "biparental_care" "family_971"
"KPM" "2013-11-09" "2013-10-27" "biparental_care" "family_971"
"KPM" "2013-11-14" "2013-10-27" "male_care" "family_971"
"KPM" "2013-11-17" "2013-10-27" "biparental_care" "family_971"
"KPM" "2013-11-19" "2013-10-27" "biparental_care" "family_971"
"KPM" "2013-11-20" "2013-10-27" "biparental_care" "family_971"
"KPM" "2013-11-23" "2013-10-27" "female_care" "family_971"
"KPM" "2013-11-26" "2013-10-27" "biparental_care" "family_971"
"KPM" "2013-11-30" "2013-10-27" "male_care" "family_971"
"KPM" "2013-11-19" "2013-11-05" "biparental_care" "family_983"
"KPM" "2013-11-21" "2013-11-05" "biparental_care" "family_983"
"KPM" "2013-11-13" "2013-11-13" "biparental_care" "family_981"
"KPM" "2013-11-23" "2013-11-13" "male_care" "family_981"
"KPM" "2013-11-13" "2013-11-10" "biparental_care" "family_980"
"KPM" "2013-11-19" "2013-11-10" "biparental_care" "family_980"
"KPM" "2013-11-12" "2013-11-07" "biparental_care" "family_979"
"KPM" "2013-11-17" "2013-11-07" "biparental_care" "family_979"
"KPM" "2013-11-19" "2013-11-07" "biparental_care" "family_979"
"KPM" "2013-11-26" "2013-11-07" "biparental_care" "family_979"
"KPM" "2013-11-30" "2013-11-07" "biparental_care" "family_979"
"KPM" "2013-12-10" "2013-11-07" "biparental_care" "family_979"
"KPM" "2013-11-09" "2013-11-05" "biparental_care" "family_978"
"KPM" "2013-11-10" "2013-11-05" "biparental_care" "family_978"
"KPM" "2013-11-11" "2013-11-05" "biparental_care" "family_978"
"KPM" "2013-11-17" "2013-11-05" "biparental_care" "family_978"
"KPM" "2013-11-23" "2013-11-05" "male_care" "family_978"
"KPM" "2013-11-26" "2013-11-05" "biparental_care" "family_978"
"KPM" "2013-11-30" "2013-11-05" "female_care" "family_978"
"KPM" "2013-11-26" "2013-10-31" "female_care" "family_977"
"KPM" "2013-11-02" "2013-10-30" "biparental_care" "family_976"
"KPM" "2013-11-05" "2013-10-30" "biparental_care" "family_976"
"KPM" "2013-11-09" "2013-10-30" "biparental_care" "family_976"
"KPM" "2013-11-12" "2013-10-30" "biparental_care" "family_976"
"KPM" "2013-11-13" "2013-10-30" "biparental_care" "family_976"
"KPM" "2013-11-30" "2013-10-30" "biparental_care" "family_976"
"KPM" "2013-10-29" "2013-10-24" "biparental_care" "family_975"
"KPM" "2013-11-03" "2013-10-24" "male_care" "family_975"
"KPM" "2013-10-23" "2013-10-20" "biparental_care" "family_974"
"KPM" "2013-10-27" "2013-10-20" "biparental_care" "family_974"
"KPM" "2013-10-26" "2013-10-23" "biparental_care" "family_973"
"KPM" "2013-10-27" "2013-10-23" "biparental_care" "family_973"
"KPM" "2013-10-29" "2013-10-23" "biparental_care" "family_973"
"KPM" "2013-10-31" "2013-10-23" "female_care" "family_973"
"KPM" "2013-11-02" "2013-10-23" "biparental_care" "family_973"
"KPM" "2013-11-23" "2013-10-23" "male_care" "family_973"
"KPM" "2013-10-27" "2013-10-21" "biparental_care" "family_970"
"KPM" "2013-10-28" "2013-10-21" "biparental_care" "family_970"
"KPM" "2013-10-21" "2013-10-15" "biparental_care" "family_990"
"KPM" "2013-11-05" "2013-10-15" "female_care" "family_990"
"KPM" "2013-11-12" "2013-10-15" "biparental_care" "family_990"
"KPM" "2013-11-23" "2013-10-15" "male_care" "family_990"
"KPM" "2013-10-19" "2013-10-14" "biparental_care" "family_989"
"KPM" "2013-11-02" "2013-10-14" "biparental_care" "family_989"
"KPM" "2013-10-19" "2013-10-16" "biparental_care" "family_988"
"KPM" "2013-10-22" "2013-10-16" "biparental_care" "family_988"
"KPM" "2013-10-26" "2013-10-16" "biparental_care" "family_988"
"KPM" "2013-10-27" "2013-10-16" "biparental_care" "family_988"
"KPM" "2013-10-09" "2013-10-04" "male_care" "family_987"
"KPM" "2013-10-14" "2013-10-04" "male_care" "family_987"
"KPM" "2013-10-15" "2013-10-04" "male_care" "family_987"
"KPM" "2013-11-03" "2013-10-04" "male_care" "family_987"
"KPM" "2013-11-07" "2013-10-04" "male_care" "family_987"
"KPM" "2013-09-27" "2013-09-18" "biparental_care" "family_986"
"KPM" "2013-10-17" "2013-09-18" "male_care" "family_986"
"KPM" "2013-09-25" "2013-09-19" "biparental_care" "family_985"
"KPM" "2013-10-03" "2013-09-19" "biparental_care" "family_985"
"KPM" "2013-10-27" "2013-09-19" "biparental_care" "family_985"
"KPM" "2013-09-20" "2013-09-16" "biparental_care" "family_984"
"KPM" "2013-09-22" "2013-09-16" "biparental_care" "family_984"
"KPM" "2013-09-24" "2013-09-16" "biparental_care" "family_984"
"KPM" "2013-09-27" "2013-09-16" "biparental_care" "family_984"
"KPM" "2013-10-01" "2013-09-16" "biparental_care" "family_984"
"KPM" "2013-10-04" "2013-09-16" "biparental_care" "family_984"
"KPM" "2013-10-06" "2013-09-16" "biparental_care" "family_984"
"KPM" "2013-10-09" "2013-09-16" "biparental_care" "family_984"
"KPM" "2013-10-12" "2013-09-16" "female_care" "family_984"
"KPM" "2013-10-17" "2013-09-16" "male_care" "family_984"
"KPM" "2013-10-19" "2013-09-16" "biparental_care" "family_984"
"KPM" "2013-09-18" "2013-09-14" "biparental_care" "family_982"
"KPM" "2013-09-19" "2013-09-14" "biparental_care" "family_982"
"KPM" "2013-09-24" "2013-09-14" "biparental_care" "family_982"
"KPM" "2013-09-27" "2013-09-14" "biparental_care" "family_982"
"KPM" "2013-10-03" "2013-09-14" "biparental_care" "family_982"
"KPM" "2013-10-06" "2013-09-14" "male_care" "family_982"
"KPM" "2013-10-06" "2013-09-14" "female_care" "family_982"
"KPM" "2013-10-10" "2013-09-14" "female_care" "family_982"
"KPM" "2013-10-14" "2013-09-14" "biparental_care" "family_982"
"KPM" "2013-10-18" "2013-09-14" "male_care" "family_982"
"KPM" "2013-10-19" "2013-09-14" "biparental_care" "family_982"
"KPM" "2013-10-21" "2013-09-14" "biparental_care" "family_982"
"KPM" "2013-09-14" "2013-09-09" "biparental_care" "family_969"
"KPM" "2013-09-16" "2013-09-09" "biparental_care" "family_969"
"KPM" "2013-09-17" "2013-09-09" "biparental_care" "family_969"
"KPM" "2013-09-20" "2013-09-09" "male_care" "family_969"
"KPM" "2013-09-21" "2013-09-09" "male_care" "family_969"
"KPM" "2013-09-24" "2013-09-09" "male_care" "family_969"
"KPM" "2013-09-25" "2013-09-09" "male_care" "family_969"
"KPM" "2013-10-02" "2013-09-09" "biparental_care" "family_969"
"KPM" "2013-10-06" "2013-09-09" "male_care" "family_969"
"KPM" "2013-10-05" "2013-10-05" "biparental_care" "family_1040"
"KPM" "2013-10-07" "2013-10-05" "biparental_care" "family_1040"
"KPM" "2013-10-09" "2013-10-05" "biparental_care" "family_1040"
"KPM" "2013-10-10" "2013-10-05" "biparental_care" "family_1040"
"KPM" "2013-10-12" "2013-10-05" "biparental_care" "family_1040"
"KPM" "2013-10-17" "2013-10-05" "biparental_care" "family_1040"
"KPM" "2013-10-19" "2013-10-05" "biparental_care" "family_1040"
"KPM" "2013-10-21" "2013-10-05" "biparental_care" "family_1040"
"KPM" "2013-10-26" "2013-10-05" "female_care" "family_1040"
"KPM" "2013-10-29" "2013-10-05" "biparental_care" "family_1040"
"KPM" "2013-11-02" "2013-10-05" "biparental_care" "family_1040"
"KPM" "2013-11-12" "2013-10-05" "biparental_care" "family_1040"
"KPM" "2013-10-11" "2013-10-10" "biparental_care" "family_1018"
"KPM" "2013-10-16" "2013-10-15" "biparental_care" "family_1019"
"KPM" "2013-10-22" "2013-10-15" "biparental_care" "family_1019"
"KPM" "2013-11-02" "2013-10-15" "biparental_care" "family_1019"
"KPM" "2013-10-21" "2013-10-21" "biparental_care" "family_1032"
"KPM" "2013-10-22" "2013-10-21" "biparental_care" "family_1032"
"KPM" "2013-10-24" "2013-10-21" "biparental_care" "family_1032"
"KPM" "2013-10-28" "2013-10-21" "biparental_care" "family_1032"
